row_num,id,data
9967,876F4E82,World Localities/North America/USA/New England/Connecticut/Greater Hartford_4
16832,C2BFAF43,World Localities/North America/USA/New England/Connecticut/Greater Hartford_5
10607,3128C1FA,World Localities/North America/USA/New England/Connecticut/Greater Hartford_6
14087,37755876,World Localities/North America/USA/New England/Connecticut/Greater Hartford_7
4774,2FF1E9DC,World Localities/North America/USA/New England/Connecticut/Greater Hartford_8
12865,9D683CAD,World Localities/North America/USA/New England/Connecticut/New Haven_1
18523,F41BC190,World Localities/North America/USA/New England/Connecticut/New Haven_2
11729,E76C4D02,World Localities/North America/USA/New England/Connecticut/New Haven_3
15611,944DB648,World Localities/North America/USA/New England/Connecticut/New Haven_4
2908,10EDC435,World Localities/North America/USA/New England/Connecticut/New Haven_5
4680,603BAAE9,World Localities/North America/USA/New England/Connecticut/New Haven_6
11483,3D1918D3,World Localities/North America/USA/New England/Connecticut/New Haven_7
7582,63B80A55,World Localities/North America/USA/New England/Connecticut/New Haven_8
19275,6878668C,World Localities/North America/USA/New England/Connecticut_1
9591,E1C99F23,World Localities/North America/USA/New England/Connecticut_2
13240,DCB0DCF7,World Localities/North America/USA/New England/Connecticut_3
3245,9F40331B,World Localities/North America/USA/New England/Connecticut_4
19629,4BB6C2CF,World Localities/North America/USA/New England/Connecticut_5
3507,832B7821,World Localities/North America/USA/New England/Connecticut_6
11230,649ADE61,World Localities/North America/USA/New England/Connecticut_7
1789,7E499302,World Localities/North America/USA/New England/Connecticut_8
8218,7B8C0779,World Localities/North America/USA/New England/Maine_1
14461,BA785D1A,World Localities/North America/USA/New England/Maine_2
19285,AF5AF911,World Localities/North America/USA/New England/Maine_3
17494,914944FD,World Localities/North America/USA/New England/Maine_4
10695,98A2DA4B,World Localities/North America/USA/New England/Maine_5
17963,C44609BB,World Localities/North America/USA/New England/Maine_6
17598,64C787AE,World Localities/North America/USA/New England/Maine_7
17214,08B0DD42,World Localities/North America/USA/New England/Maine_8
11437,24804AC6,World Localities/North America/USA/New England/Massachusetts/Boston Metro_1
907,343226AE,World Localities/North America/USA/New England/Massachusetts/Boston Metro_2
6637,F739AE2F,World Localities/North America/USA/New England/Massachusetts/Boston Metro_3
7765,AC70CE17,World Localities/North America/USA/New England/Massachusetts/Boston Metro_4
2617,891AFFDB,World Localities/North America/USA/New England/Massachusetts/Boston Metro_5
8488,97B32692,World Localities/North America/USA/New England/Massachusetts/Boston Metro_6
7411,BB93C6A7,World Localities/North America/USA/New England/Massachusetts/Boston Metro_7
167,04255453,World Localities/North America/USA/New England/Massachusetts/Boston Metro_8
6951,B79E0BFA,World Localities/North America/USA/New England/Massachusetts_1
13848,AE46C818,World Localities/North America/USA/New England/Massachusetts_2
5032,01E60251,World Localities/North America/USA/New England/Massachusetts_3
18486,63E0BAB5,World Localities/North America/USA/New England/Massachusetts_4
9468,1B1F79DD,World Localities/North America/USA/New England/Massachusetts_5
11022,87F2F90B,World Localities/North America/USA/New England/Massachusetts_6
18035,B3B60563,World Localities/North America/USA/New England/Massachusetts_7
13608,EB9A3231,World Localities/North America/USA/New England/Massachusetts_8
10227,03032897,World Localities/North America/USA/New England/New Hampshire_1
5130,42DA034D,World Localities/North America/USA/New England/New Hampshire_2
4047,D818C999,World Localities/North America/USA/New England/New Hampshire_3
16211,F62F8C9F,World Localities/North America/USA/New England/New Hampshire_4
6485,C94D3E95,World Localities/North America/USA/New England/New Hampshire_5
13373,1D39F744,World Localities/North America/USA/New England/New Hampshire_6
3587,CC4DAAEC,World Localities/North America/USA/New England/New Hampshire_7
8496,E3165FB3,World Localities/North America/USA/New England/New Hampshire_8
6644,2CBA9AA6,World Localities/North America/USA/New England/Rhode Island/Providence_1
17931,CBF36C6F,World Localities/North America/USA/New England/Rhode Island/Providence_2
11537,FF3C8ED5,World Localities/North America/USA/New England/Rhode Island/Providence_3
6191,778A89A5,World Localities/North America/USA/New England/Rhode Island/Providence_4
13562,5132385A,World Localities/North America/USA/New England/Rhode Island/Providence_5
19528,989FCE85,World Localities/North America/USA/New England/Rhode Island/Providence_6
11618,42E8509C,World Localities/North America/USA/New England/Rhode Island/Providence_7
16376,1FB3C2DE,World Localities/North America/USA/New England/Rhode Island/Providence_8
14147,CAC79E8D,World Localities/North America/USA/New England/Rhode Island_1
9095,61C31615,World Localities/North America/USA/New England/Rhode Island_2
11875,2B4422E0,World Localities/North America/USA/New England/Rhode Island_3
10498,6208CF63,World Localities/North America/USA/New England/Rhode Island_4
6380,EE7637D7,World Localities/North America/USA/New England/Rhode Island_5
8515,B015D167,World Localities/North America/USA/New England/Rhode Island_6
3130,04EFCE9E,World Localities/North America/USA/New England/Rhode Island_7
2854,64E9E623,World Localities/North America/USA/New England/Rhode Island_8
9597,D4101BDD,World Localities/North America/USA/New England/Vermont_1
11846,BFABE684,World Localities/North America/USA/New England/Vermont_2
12645,C776785A,World Localities/North America/USA/New England/Vermont_3
19085,60BA466A,World Localities/North America/USA/New England/Vermont_4
18136,6323426D,World Localities/North America/USA/New England/Vermont_5
9178,68E95C41,World Localities/North America/USA/New England/Vermont_6
16800,48124100,World Localities/North America/USA/New England/Vermont_7
3077,530F0904,World Localities/North America/USA/New England/Vermont_8
19787,C58B4745,World Localities/North America/USA/New England_1
18414,3FD25D45,World Localities/North America/USA/New England_2
9770,539B37C8,World Localities/North America/USA/New England_3
12744,93FA1A03,World Localities/North America/USA/New England_4
5143,E4463995,World Localities/North America/USA/New England_5
16116,48CB136C,World Localities/North America/USA/New England_6
13406,CCE2E388,World Localities/North America/USA/New England_7
8579,5375D6A1,World Localities/North America/USA/New England_8
14507,3507A8F0,World Localities/North America/USA/Pacific Northwest/Oregon/Portland (OR)_1
9482,B1DD50DC,World Localities/North America/USA/Pacific Northwest/Oregon/Portland (OR)_2
6703,70587877,World Localities/North America/USA/Pacific Northwest/Oregon/Portland (OR)_3
234,235306A0,World Localities/North America/USA/Pacific Northwest/Oregon/Portland (OR)_4
13916,23A60E55,World Localities/North America/USA/Pacific Northwest/Oregon/Portland (OR)_5
11531,C3F76E76,World Localities/North America/USA/Pacific Northwest/Oregon/Portland (OR)_6
3196,5F10B68E,World Localities/North America/USA/Pacific Northwest/Oregon/Portland (OR)_7
18192,4AD6DD81,World Localities/North America/USA/Pacific Northwest/Oregon/Portland (OR)_8
16042,8671219C,World Localities/North America/USA/Pacific Northwest/Oregon_1
15059,37237881,World Localities/North America/USA/Pacific Northwest/Oregon_2
19476,AE09CDBC,World Localities/North America/USA/Pacific Northwest/Oregon_3
19248,C63D238E,World Localities/North America/USA/Pacific Northwest/Oregon_4
9963,28B2C023,World Localities/North America/USA/Pacific Northwest/Oregon_5
9621,6E7B0E16,World Localities/North America/USA/Pacific Northwest/Oregon_6
3205,A4820FA5,World Localities/North America/USA/Pacific Northwest/Oregon_7
16710,A30BDF3E,World Localities/North America/USA/Pacific Northwest/Oregon_8
4035,0F3D145C,World Localities/North America/USA/Pacific Northwest/Washington State/Seattle-Tacoma_1
6256,399237FB,World Localities/North America/USA/Pacific Northwest/Washington State/Seattle-Tacoma_2
14293,AF9BAA4A,World Localities/North America/USA/Pacific Northwest/Washington State/Seattle-Tacoma_3
16809,DEE703E2,World Localities/North America/USA/Pacific Northwest/Washington State/Seattle-Tacoma_4
4832,4A330871,World Localities/North America/USA/Pacific Northwest/Washington State/Seattle-Tacoma_5
12710,3F5F9D2C,World Localities/North America/USA/Pacific Northwest/Washington State/Seattle-Tacoma_6
7843,A6B76A5B,World Localities/North America/USA/Pacific Northwest/Washington State/Seattle-Tacoma_7
10853,B935D3B2,World Localities/North America/USA/Pacific Northwest/Washington State/Seattle-Tacoma_8
14292,A8F1778F,World Localities/North America/USA/Pacific Northwest/Washington State_1
13883,D16BAF19,World Localities/North America/USA/Pacific Northwest/Washington State_2
13388,5F8E702C,World Localities/North America/USA/Pacific Northwest/Washington State_3
13691,EA8A5580,World Localities/North America/USA/Pacific Northwest/Washington State_4
2910,DDE6C292,World Localities/North America/USA/Pacific Northwest/Washington State_5
7184,8FA14CE9,World Localities/North America/USA/Pacific Northwest/Washington State_6
5405,DD1EFFFD,World Localities/North America/USA/Pacific Northwest/Washington State_7
12729,5D16B77F,World Localities/North America/USA/Pacific Northwest/Washington State_8
9825,54F7422A,World Localities/North America/USA/Pacific Northwest_1
14579,915064D4,World Localities/North America/USA/Pacific Northwest_2
18536,C6667E48,World Localities/North America/USA/Pacific Northwest_3
6084,7E258EF6,World Localities/North America/USA/Pacific Northwest_4
3177,F5366DBA,World Localities/North America/USA/Pacific Northwest_5
3866,4EC8F0F2,World Localities/North America/USA/Pacific Northwest_6
8307,9A4DB950,World Localities/North America/USA/Pacific Northwest_7
11219,6B0132A4,World Localities/North America/USA/Pacific Northwest_8
14883,502DDF3F,World Localities/North America/USA/Rocky Mountains/Colorado/Denver_1
273,DA6D1F2A,World Localities/North America/USA/Rocky Mountains/Colorado/Denver_2
19775,FF4A7DF4,World Localities/North America/USA/Rocky Mountains/Colorado/Denver_3
3331,4C2AB38C,World Localities/North America/USA/Rocky Mountains/Colorado/Denver_4
8325,05DE6FB8,World Localities/North America/USA/Rocky Mountains/Colorado/Denver_5
13804,00A14564,World Localities/North America/USA/Rocky Mountains/Colorado/Denver_6
16295,2CA53B2A,World Localities/North America/USA/Rocky Mountains/Colorado/Denver_7
13947,85127168,World Localities/North America/USA/Rocky Mountains/Colorado/Denver_8
4365,5A98AEBC,World Localities/North America/USA/Rocky Mountains/Colorado_1
11100,AE99E81D,World Localities/North America/USA/Rocky Mountains/Colorado_2
14718,936B6043,World Localities/North America/USA/Rocky Mountains/Colorado_3
6747,83EC2050,World Localities/North America/USA/Rocky Mountains/Colorado_4
14186,8A9435D0,World Localities/North America/USA/Rocky Mountains/Colorado_5
10403,7CF30792,World Localities/North America/USA/Rocky Mountains/Colorado_6
13941,B815C9E7,World Localities/North America/USA/Rocky Mountains/Colorado_7
8434,178396FA,World Localities/North America/USA/Rocky Mountains/Colorado_8
18039,CF82D60C,World Localities/North America/USA/Rocky Mountains/Idaho_1
12071,CEA44CD6,World Localities/North America/USA/Rocky Mountains/Idaho_2
5649,CEB2659F,World Localities/North America/USA/Rocky Mountains/Idaho_3
16705,1A3B12BB,World Localities/North America/USA/Rocky Mountains/Idaho_4
10221,2676C17C,World Localities/North America/USA/Rocky Mountains/Idaho_5
16298,4876D6DA,World Localities/North America/USA/Rocky Mountains/Idaho_6
5798,0D35357F,World Localities/North America/USA/Rocky Mountains/Idaho_7
9587,EA0F3057,World Localities/North America/USA/Rocky Mountains/Idaho_8
5789,8ABC716E,World Localities/North America/USA/Rocky Mountains/Montana_1
15640,040B2B38,World Localities/North America/USA/Rocky Mountains/Montana_2
14845,FB6F7561,World Localities/North America/USA/Rocky Mountains/Montana_3
7297,417FCA0D,World Localities/North America/USA/Rocky Mountains/Montana_4
4928,7E6D15A6,World Localities/North America/USA/Rocky Mountains/Montana_5
17611,78BEB342,World Localities/North America/USA/Rocky Mountains/Montana_6
17188,16722B18,World Localities/North America/USA/Rocky Mountains/Montana_7
7450,A57E9F1C,World Localities/North America/USA/Rocky Mountains/Montana_8
18225,827DEC86,World Localities/North America/USA/Rocky Mountains/Wyoming_1
14209,161BEAB9,World Localities/North America/USA/Rocky Mountains/Wyoming_2
8314,E3AE8372,World Localities/North America/USA/Rocky Mountains/Wyoming_3
89,C4213012,World Localities/North America/USA/Rocky Mountains/Wyoming_4
16778,CF2B89D4,World Localities/North America/USA/Rocky Mountains/Wyoming_5
10049,885A2CB2,World Localities/North America/USA/Rocky Mountains/Wyoming_6
6638,097D38A4,World Localities/North America/USA/Rocky Mountains/Wyoming_7
18821,C5B073B2,World Localities/North America/USA/Rocky Mountains/Wyoming_8
7608,F787B500,World Localities/North America/USA/Rocky Mountains_1
18538,11306671,World Localities/North America/USA/Rocky Mountains_2
213,4B4CD23A,World Localities/North America/USA/Rocky Mountains_3
19544,16149136,World Localities/North America/USA/Rocky Mountains_4
761,8616E672,World Localities/North America/USA/Rocky Mountains_5
2938,ED816EDE,World Localities/North America/USA/Rocky Mountains_6
15241,A1B1BFAB,World Localities/North America/USA/Rocky Mountains_7
7513,6EA35ABD,World Localities/North America/USA/Rocky Mountains_8
15490,3F4213C4,World Localities/North America/USA/South (USA)/Alabama/Birmingham (AL)_1
11736,DC6C40A5,World Localities/North America/USA/South (USA)/Alabama/Birmingham (AL)_2
18063,E943E222,World Localities/North America/USA/South (USA)/Alabama/Birmingham (AL)_3
5715,41EBB233,World Localities/North America/USA/South (USA)/Alabama/Birmingham (AL)_4
17103,EBE77297,World Localities/North America/USA/South (USA)/Alabama/Birmingham (AL)_5
17728,D87C037A,World Localities/North America/USA/South (USA)/Alabama/Birmingham (AL)_6
19776,39D6018C,World Localities/North America/USA/South (USA)/Alabama/Birmingham (AL)_7
214,4ED10574,World Localities/North America/USA/South (USA)/Alabama/Birmingham (AL)_8
8206,8707370D,World Localities/North America/USA/South (USA)/Alabama_1
7963,7A01B7DB,World Localities/North America/USA/South (USA)/Alabama_2
688,9BF2F857,World Localities/North America/USA/South (USA)/Alabama_3
15674,29514C8C,World Localities/North America/USA/South (USA)/Alabama_4
15816,81C3A548,World Localities/North America/USA/South (USA)/Alabama_5
5669,CD141F2F,World Localities/North America/USA/South (USA)/Alabama_6
5426,AD7ECA33,World Localities/North America/USA/South (USA)/Alabama_7
2691,D9296D5E,World Localities/North America/USA/South (USA)/Alabama_8
16974,4BED6DC2,World Localities/North America/USA/South (USA)/Arkansas/Little Rock_1
5344,2F4C4993,World Localities/North America/USA/South (USA)/Arkansas/Little Rock_2
14450,95270AA0,World Localities/North America/USA/South (USA)/Arkansas/Little Rock_3
14966,D18C73D7,World Localities/North America/USA/South (USA)/Arkansas/Little Rock_4
3518,A9D7B5FE,World Localities/North America/USA/South (USA)/Arkansas/Little Rock_5
17410,B8996048,World Localities/North America/USA/South (USA)/Arkansas/Little Rock_6
309,FA9D2B30,World Localities/North America/USA/South (USA)/Arkansas/Little Rock_7
6228,E8DD50E7,World Localities/North America/USA/South (USA)/Arkansas/Little Rock_8
9030,6CEDA1DA,World Localities/North America/USA/South (USA)/Arkansas_1
19993,A9B1C37F,World Localities/North America/USA/South (USA)/Arkansas_2
1105,B6BBF69B,World Localities/North America/USA/South (USA)/Arkansas_3
17512,741DAE02,World Localities/North America/USA/South (USA)/Arkansas_4
6203,07EC4C53,World Localities/North America/USA/South (USA)/Arkansas_5
8788,D2184DF1,World Localities/North America/USA/South (USA)/Arkansas_6
6760,B6049A45,World Localities/North America/USA/South (USA)/Arkansas_7
9517,59FD2A99,World Localities/North America/USA/South (USA)/Arkansas_8
8478,3BF0833D,World Localities/North America/USA/South (USA)/Georgia (USA)/Atlanta_1
5875,1C126783,World Localities/North America/USA/South (USA)/Georgia (USA)/Atlanta_2
927,081F734D,World Localities/North America/USA/South (USA)/Georgia (USA)/Atlanta_3
1128,82F67D4C,World Localities/North America/USA/South (USA)/Georgia (USA)/Atlanta_4
12521,FA416F95,World Localities/North America/USA/South (USA)/Georgia (USA)/Atlanta_5
3639,0343954B,World Localities/North America/USA/South (USA)/Georgia (USA)/Atlanta_6
18133,C8E5AED2,World Localities/North America/USA/South (USA)/Georgia (USA)/Atlanta_7
7946,96F3A605,World Localities/North America/USA/South (USA)/Georgia (USA)/Atlanta_8
19927,33ED935C,World Localities/North America/USA/South (USA)/Georgia (USA)/Savannah_1
5796,E876C83E,World Localities/North America/USA/South (USA)/Georgia (USA)/Savannah_2
8319,7B613703,World Localities/North America/USA/South (USA)/Georgia (USA)/Savannah_3
16961,FEE7B1D2,World Localities/North America/USA/South (USA)/Georgia (USA)/Savannah_4
2495,6D263D25,World Localities/North America/USA/South (USA)/Georgia (USA)/Savannah_5
692,38D70474,World Localities/North America/USA/South (USA)/Georgia (USA)/Savannah_6
10027,17158EA6,World Localities/North America/USA/South (USA)/Georgia (USA)/Savannah_7
16641,D68B375A,World Localities/North America/USA/South (USA)/Georgia (USA)/Savannah_8
7161,268F7FC0,World Localities/North America/USA/South (USA)/Georgia (USA)_1
2626,1B066063,World Localities/North America/USA/South (USA)/Georgia (USA)_2
17517,9C1280E2,World Localities/North America/USA/South (USA)/Georgia (USA)_3
12410,32B1083B,World Localities/North America/USA/South (USA)/Georgia (USA)_4
16723,FA0BC94B,World Localities/North America/USA/South (USA)/Georgia (USA)_5
8728,AAEC4074,World Localities/North America/USA/South (USA)/Georgia (USA)_6
14847,332047DC,World Localities/North America/USA/South (USA)/Georgia (USA)_7
5379,07EE5085,World Localities/North America/USA/South (USA)/Georgia (USA)_8
17905,8E92FE62,World Localities/North America/USA/South (USA)/Kentucky/Louisville_1
4081,3129662E,World Localities/North America/USA/South (USA)/Kentucky/Louisville_2
1541,AD0FEA71,World Localities/North America/USA/South (USA)/Kentucky/Louisville_3
6834,BBC98B30,World Localities/North America/USA/South (USA)/Kentucky/Louisville_4
5131,982A4A6F,World Localities/North America/USA/South (USA)/Kentucky/Louisville_5
13557,4F47C070,World Localities/North America/USA/South (USA)/Kentucky/Louisville_6
1273,3181C272,World Localities/North America/USA/South (USA)/Kentucky/Louisville_7
4888,70547BD5,World Localities/North America/USA/South (USA)/Kentucky/Louisville_8
9822,B96D0D5F,World Localities/North America/USA/South (USA)/Kentucky_1
2437,6009769C,World Localities/North America/USA/South (USA)/Kentucky_2
1450,A5329E4B,World Localities/North America/USA/South (USA)/Kentucky_3
6947,11B37194,World Localities/North America/USA/South (USA)/Kentucky_4
6435,D277E2DE,World Localities/North America/USA/South (USA)/Kentucky_5
3523,140704A9,World Localities/North America/USA/South (USA)/Kentucky_6
7813,18045B10,World Localities/North America/USA/South (USA)/Kentucky_7
16801,5E5A4055,World Localities/North America/USA/South (USA)/Kentucky_8
7057,DA36E11F,World Localities/North America/USA/South (USA)/Louisiana/Baton Rouge_1
18873,B5C145E6,World Localities/North America/USA/South (USA)/Louisiana/Baton Rouge_2
14948,B1C50812,World Localities/North America/USA/South (USA)/Louisiana/Baton Rouge_3
8817,42B845E2,World Localities/North America/USA/South (USA)/Louisiana/Baton Rouge_4
8415,4DB300DB,World Localities/North America/USA/South (USA)/Louisiana/Baton Rouge_5
13761,E5A72B8D,World Localities/North America/USA/South (USA)/Louisiana/Baton Rouge_6
10330,C22F2BC0,World Localities/North America/USA/South (USA)/Louisiana/Baton Rouge_7
12697,BE663C84,World Localities/North America/USA/South (USA)/Louisiana/Baton Rouge_8
5631,1FDDCF6E,World Localities/North America/USA/South (USA)/Louisiana/New Orleans_1
14547,2C0C7C0C,World Localities/North America/USA/South (USA)/Louisiana/New Orleans_2
5518,10DF270F,World Localities/North America/USA/South (USA)/Louisiana/New Orleans_3
18439,2A4151DF,World Localities/North America/USA/South (USA)/Louisiana/New Orleans_4
10565,1E96AAF8,World Localities/North America/USA/South (USA)/Louisiana/New Orleans_5
18292,DB3E21A2,World Localities/North America/USA/South (USA)/Louisiana/New Orleans_6
13000,C430D243,World Localities/North America/USA/South (USA)/Louisiana/New Orleans_7
11636,055D4BB9,World Localities/North America/USA/South (USA)/Louisiana/New Orleans_8
17772,73661FA7,World Localities/North America/USA/South (USA)/Louisiana_1
18278,438E0C7F,World Localities/North America/USA/South (USA)/Louisiana_2
4847,AC1CCF38,World Localities/North America/USA/South (USA)/Louisiana_3
15651,C83A1DE8,World Localities/North America/USA/South (USA)/Louisiana_4
1479,80912D74,World Localities/North America/USA/South (USA)/Louisiana_5
4895,8C0CA3EE,World Localities/North America/USA/South (USA)/Louisiana_6
1342,40F686F1,World Localities/North America/USA/South (USA)/Louisiana_7
14093,A81D5943,World Localities/North America/USA/South (USA)/Louisiana_8
11708,F6F5C6EE,World Localities/North America/USA/South (USA)/Mississippi_1
13253,0D3151FF,World Localities/North America/USA/South (USA)/Mississippi_2
5689,4C4933B0,World Localities/North America/USA/South (USA)/Mississippi_3
12902,3B6D0554,World Localities/North America/USA/South (USA)/Mississippi_4
13329,5A4D99BC,World Localities/North America/USA/South (USA)/Mississippi_5
16701,58132349,World Localities/North America/USA/South (USA)/Mississippi_6
1891,5DE919C9,World Localities/North America/USA/South (USA)/Mississippi_7
17479,695B7748,World Localities/North America/USA/South (USA)/Mississippi_8
2297,B94E2E2B,World Localities/North America/USA/South (USA)/North Carolina/Charlotte Metro_1
9019,2A575A7D,World Localities/North America/USA/South (USA)/North Carolina/Charlotte Metro_2
5332,15FAA122,World Localities/North America/USA/South (USA)/North Carolina/Charlotte Metro_3
14068,7C1B89EC,World Localities/North America/USA/South (USA)/North Carolina/Charlotte Metro_4
14727,B126D6BE,World Localities/North America/USA/South (USA)/North Carolina/Charlotte Metro_5
6987,F4C2CD14,World Localities/North America/USA/South (USA)/North Carolina/Charlotte Metro_6
7022,6F9EBD29,World Localities/North America/USA/South (USA)/North Carolina/Charlotte Metro_7
11763,97A636EE,World Localities/North America/USA/South (USA)/North Carolina/Charlotte Metro_8
4588,FADE1A54,World Localities/North America/USA/South (USA)/North Carolina/Piedmont Triad_1
15639,127D148A,World Localities/North America/USA/South (USA)/North Carolina/Piedmont Triad_2
14506,0ED6EFF5,World Localities/North America/USA/South (USA)/North Carolina/Piedmont Triad_3
18247,E5680F04,World Localities/North America/USA/South (USA)/North Carolina/Piedmont Triad_4
12259,FFD580ED,World Localities/North America/USA/South (USA)/North Carolina/Piedmont Triad_5
4882,A0A53351,World Localities/North America/USA/South (USA)/North Carolina/Piedmont Triad_6
2652,9BE3523D,World Localities/North America/USA/South (USA)/North Carolina/Piedmont Triad_7
768,E295A179,World Localities/North America/USA/South (USA)/North Carolina/Piedmont Triad_8
15344,52ECC112,World Localities/North America/USA/South (USA)/North Carolina/Raleigh-Durham_1
5593,60CC1897,World Localities/North America/USA/South (USA)/North Carolina/Raleigh-Durham_2
19531,868304F8,World Localities/North America/USA/South (USA)/North Carolina/Raleigh-Durham_3
6830,11C05B30,World Localities/North America/USA/South (USA)/North Carolina/Raleigh-Durham_4
4,EAED1D4E,World Localities/North America/USA/South (USA)/North Carolina/Raleigh-Durham_5
11259,8CC4FE74,World Localities/North America/USA/South (USA)/North Carolina/Raleigh-Durham_6
10799,AE702008,World Localities/North America/USA/South (USA)/North Carolina/Raleigh-Durham_7
515,2A0E8C2F,World Localities/North America/USA/South (USA)/North Carolina/Raleigh-Durham_8
9622,EB10E772,World Localities/North America/USA/South (USA)/North Carolina_1
16497,FAA2FEBC,World Localities/North America/USA/South (USA)/North Carolina_2
13055,8D96D0CC,World Localities/North America/USA/South (USA)/North Carolina_3
16556,FF860380,World Localities/North America/USA/South (USA)/North Carolina_4
12337,5DF2AE7C,World Localities/North America/USA/South (USA)/North Carolina_5
5972,447FB5B1,World Localities/North America/USA/South (USA)/North Carolina_6
12358,2CCCBEFB,World Localities/North America/USA/South (USA)/North Carolina_7
300,29AC0532,World Localities/North America/USA/South (USA)/North Carolina_8
1300,C30A15F5,World Localities/North America/USA/South (USA)/South Carolina/Greater Charleston (SC)_1
17419,74749F13,World Localities/North America/USA/South (USA)/South Carolina/Greater Charleston (SC)_2
18842,BF5C2CCE,World Localities/North America/USA/South (USA)/South Carolina/Greater Charleston (SC)_3
14974,0702A541,World Localities/North America/USA/South (USA)/South Carolina/Greater Charleston (SC)_4
5735,61F19E8D,World Localities/North America/USA/South (USA)/South Carolina/Greater Charleston (SC)_5
8135,0BB1DA17,World Localities/North America/USA/South (USA)/South Carolina/Greater Charleston (SC)_6
10046,7F21D165,World Localities/North America/USA/South (USA)/South Carolina/Greater Charleston (SC)_7
6528,BBB57EF4,World Localities/North America/USA/South (USA)/South Carolina/Greater Charleston (SC)_8
13897,D2E3AB69,World Localities/North America/USA/South (USA)/South Carolina/Myrtle Beach & Grand Strand_1
1398,D205251D,World Localities/North America/USA/South (USA)/South Carolina/Myrtle Beach & Grand Strand_2
14709,42DCBECE,World Localities/North America/USA/South (USA)/South Carolina/Myrtle Beach & Grand Strand_3
7116,5396D502,World Localities/North America/USA/South (USA)/South Carolina/Myrtle Beach & Grand Strand_4
11952,F7B84BF5,World Localities/North America/USA/South (USA)/South Carolina/Myrtle Beach & Grand Strand_5
17198,DE265F89,World Localities/North America/USA/South (USA)/South Carolina/Myrtle Beach & Grand Strand_6
15658,B30C1BFD,World Localities/North America/USA/South (USA)/South Carolina/Myrtle Beach & Grand Strand_7
956,02944A1C,World Localities/North America/USA/South (USA)/South Carolina/Myrtle Beach & Grand Strand_8
10088,61E981A4,World Localities/North America/USA/South (USA)/South Carolina/Upstate South Carolina/Greenville_1
2171,0C1F6D8F,World Localities/North America/USA/South (USA)/South Carolina/Upstate South Carolina/Greenville_2
14148,E4AC6F0F,World Localities/North America/USA/South (USA)/South Carolina/Upstate South Carolina/Greenville_3
15460,F0F57484,World Localities/North America/USA/South (USA)/South Carolina/Upstate South Carolina/Greenville_4
15118,E1004DB1,World Localities/North America/USA/South (USA)/South Carolina/Upstate South Carolina/Greenville_5
2166,81D04AE4,World Localities/North America/USA/South (USA)/South Carolina/Upstate South Carolina/Greenville_6
13552,EBEC1DD8,World Localities/North America/USA/South (USA)/South Carolina/Upstate South Carolina/Greenville_7
19857,EEF42715,World Localities/North America/USA/South (USA)/South Carolina/Upstate South Carolina/Greenville_8
16941,6EE505D7,World Localities/North America/USA/South (USA)/South Carolina/Upstate South Carolina_1
6871,0734EE9B,World Localities/North America/USA/South (USA)/South Carolina/Upstate South Carolina_2
9040,DFDC96E7,World Localities/North America/USA/South (USA)/South Carolina/Upstate South Carolina_3
10233,3169BF4C,World Localities/North America/USA/South (USA)/South Carolina/Upstate South Carolina_4
17897,2C641E71,World Localities/North America/USA/South (USA)/South Carolina/Upstate South Carolina_5
31,0603D9E2,World Localities/North America/USA/South (USA)/South Carolina/Upstate South Carolina_6
17379,4A2910B5,World Localities/North America/USA/South (USA)/South Carolina/Upstate South Carolina_7
3107,87186F58,World Localities/North America/USA/South (USA)/South Carolina/Upstate South Carolina_8
4921,0C496809,World Localities/North America/USA/South (USA)/South Carolina_1
3877,D5BA76F2,World Localities/North America/USA/South (USA)/South Carolina_2
15001,F826447B,World Localities/North America/USA/South (USA)/South Carolina_3
3432,40222951,World Localities/North America/USA/South (USA)/South Carolina_4
534,8C76DA36,World Localities/North America/USA/South (USA)/South Carolina_5
9020,400D3247,World Localities/North America/USA/South (USA)/South Carolina_6
17592,E51238EC,World Localities/North America/USA/South (USA)/South Carolina_7
3169,08D93AD9,World Localities/North America/USA/South (USA)/South Carolina_8
19781,B46C0187,World Localities/North America/USA/South (USA)/Tennessee/Gatlinburg_1
5279,44EBFB2B,World Localities/North America/USA/South (USA)/Tennessee/Gatlinburg_2
19258,AFE488A6,World Localities/North America/USA/South (USA)/Tennessee/Gatlinburg_3
10986,4F17C635,World Localities/North America/USA/South (USA)/Tennessee/Gatlinburg_4
16780,F56CE0D9,World Localities/North America/USA/South (USA)/Tennessee/Gatlinburg_5
10484,D2CA46D2,World Localities/North America/USA/South (USA)/Tennessee/Gatlinburg_6
7113,3C0FB2EA,World Localities/North America/USA/South (USA)/Tennessee/Gatlinburg_7
4659,51267DE9,World Localities/North America/USA/South (USA)/Tennessee/Gatlinburg_8
10546,A7888FA8,World Localities/North America/USA/South (USA)/Tennessee/Memphis_1
19950,CCD1E8A4,World Localities/North America/USA/South (USA)/Tennessee/Memphis_2
361,86E9E8C5,World Localities/North America/USA/South (USA)/Tennessee/Memphis_3
4525,B5081EF3,World Localities/North America/USA/South (USA)/Tennessee/Memphis_4
2800,6A8C0635,World Localities/North America/USA/South (USA)/Tennessee/Memphis_5
19874,8E35E330,World Localities/North America/USA/South (USA)/Tennessee/Memphis_6
4439,C3EB55F8,World Localities/North America/USA/South (USA)/Tennessee/Memphis_7
11006,3E31BB6B,World Localities/North America/USA/South (USA)/Tennessee/Memphis_8
